obsid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,objtype,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,ra,dec,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_epoch2000,dec_epoch2000,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,visibility_periods_used,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,angDist,l,b,x,y,vx,vy,vz,r,theta,phi,vr,vtheta,vphi,R,T,vR,vT,Vtot
28805185,59.776205,46.210987,0,35.93,61.22,96.15,81.04,None,-0.058358975179584,2.29159E-05,None,99,99,99,99,9.77,9.21,9.07,None,59.776205,46.210987,5098.32,68.39,2.987,0.112,-1.005,0.066,131.9,6.87,59.77619943257,46.21099585999,2.45741918261445E+017,59.77690642653,0.0161,46.21059588977,0.0125,1.6142,0.0217,74.4229,142.184,110.079,0.019,-89.993,0.017,2124.72,0.151,42.36,31,19,1.325,434303,79.0831,11.592885,174430,78.1716,12.234489,375897,10.810223,1.424266,138.14,0.44,13,5000,3,1.63450597765313E+017,,,0.002762,0.002832,0.003789,11.592885,0.002762,434303,0.034781,153.432246271089,-5.250433326778,0.551761478328096,0.275913272083082,-187.698239986762,-372.834609051059,10.7501705152285,8.75629321539825,1.57727058350998,0.031516159888995,-199.418779578419,-9.45285555906541,-366.734913464817,0.616708412618533,2.67775499298056,175.853975686638,-378.308400126625,631.163142472986
28810090,58.53456,46.143239,2.78,23.34,56.12,95.18,90.31,None,-0.456444414265296,2.21487E-05,None,99,15.41,13.55,12.84,10.64,9.8,9.55,None,58.53456,46.143239,4503.78,176.94,1.681,0.28,-1.171,0.165,-23.47,6.64,58.53455388851,46.14324818855,2.44307570982617E+017,58.53457205169,0.0124,46.14323089652,0.0088,0.2295,0.0176,13.0098,4.812,2.832,0.018,-3.891,0.014,443.62,0,0,31,17,1.076,80914.6,19.0934,13.417299,20460.5,18.0682,14.561252,89398,12.369576,2.191675,-20.3,0.86,13,4500,3,1.63370585345872E+017,,,0.002767,0.00295,0.003818,13.417299,0.002767,80914.6,0.036422,152.817177649824,-5.85787833906926,3.85580928549088,1.98015570593948,-41.8067412919884,-86.8832523186098,-24.1773770570826,12.2254375088098,1.60718025375151,0.162795522597931,-54.4194327453272,26.1813228248543,-78.9585583999705,4.33328673904858,2.66701649695307,27.202636299048,-92.2566837557204,316.608978495354
29404158,184.012772,30.227201,13.93,58.04,124.96,110.67,105.69,None,3.17990742789655,2.14815E-05,None,99,99,13.28,99,99,11.93,11.37,None,184.012772,30.227201,4475.78,44.51,1.193,0.073,-1.614,0.043,-145.47,6.44,184.01276539669,30.22718035831,4.01371040484459E+018,184.01277503051,0.0131,30.22708231354,0.0109,0.311,0.0159,19.5794,22.139,1.873,0.014,-22.06,0.013,281.73,0,0,95,18,0.97,83133.4,273.9,13.387929,38543,424.734,13.873679,64490.7,12.724154,1.149526,-154.06,11.33,9,4500,3,1.44271840127693E+017,1.2376672545523E+018,,0.004515,0.012286,0.009895,13.389625,0.00452,83003.6,0.077097,189.081405015427,81.6460184769811,0.461309471310782,-0.07373625760552,184.971831261115,-281.533568131538,20.1480277676015,9.22737729127197,1.21880334355864,-0.008513086451193,182.818162592611,45.6905642691888,-279.948704282142,0.476702990775629,-2.98626241953452,-182.581417974534,-282.843091532426,543.985201464917
29602172,67.8959,50.948937,1.43,14.24,32.18,51.13,44.32,None,0.074931587045837,2.04141E-05,None,99,14.43,13.48,0,10.9,10.21,10.04,None,67.8959,50.948937,4798.19,205.37,1.504,0.323,-1.087,0.193,-43.94,6.12,67.89590177012,50.94892214101,2.70945228729372E+017,67.89592222317,0.0126,50.94892156164,0.0083,0.4012,0.0146,27.5688,2.902,2.899,0.016,-0.13,0.012,478.86,0.037,1.316,31,20,1.157,99169.6,15.7984,13.19642,31947.8,25.2046,14.077439,98207,12.26754,1.809899,-41.04,1.44,11,6000,3.5,1.69130678959059E+017,,,0.002761,0.002919,0.003795,13.19642,0.002761,99169.6,0.053643,154.035288921394,1.87938549044872,2.23973142516731,1.09068289793618,-10.0013743300391,-22.4254045992187,23.9395564772126,10.4968692213567,1.56300880931568,0.104096592295427,-12.0906857763304,-24.0272377738743,-21.2647825633609,2.49135864646545,2.68846194012382,7.63257466615571,-23.0882617556328,254.680853488703
29605063,70.16687,51.632249,0,20.68,55.75,125.93,125.86,None,0.164401107182687,1.79791E-05,None,99,15.1,13.47,0,10.68,9.9,9.71,None,70.16687,51.632249,4504.43,108.99,0.988,0.17,-1.911,0.101,-32.11,5.39,70.16688379567,51.63225859175,2.60490904672974E+017,70.16695003032,0.0114,51.63223567243,0.0083,0.343,0.0144,23.8628,10.591,9.25,0.016,-5.157,0.011,394.27,0,0,31,21,1.041,83644.3,23.2552,13.381275,21740.1,23.1785,14.495388,91918.1,12.339394,2.155994,-15.19,2.16,3,6000,3.5,1.69950701668859E+017,,,0.002772,0.003021,0.003814,13.381275,0.002772,83644.3,0.046289,154.485125973299,3.38990462705931,2.6265142881359,1.25362012404816,-56.8208143534476,-125.78232404793,48.7231774655221,10.9002153225403,1.55498019217374,0.115278289068244,-70.1322223752267,-49.8316005323182,-118.411775062392,2.91077597225634,2.69634776992098,41.9943222912318,-131.22840881806,360.66728260268
29611125,71.763707,54.442888,12.74,56.43,89.3,125.43,101.9,None,0.06399895470759,2.91201E-05,None,99,0,12.01,0,10.62,10.2,10.1,None,71.763707,54.442888,5336.15,43.37,3.299,0.071,-1.513,0.042,-307.23,8.73,71.76371762712,54.44295765136,2.73410303738551E+017,71.763708769,0.0096,54.44285964739,0.0076,1.5779,0.0126,125.1995,22.082,-1.159,0.015,-22.051,0.011,588.03,0.054,4.536,31,20,0.962,260468,46.4509,12.147983,121977,74.1136,12.622851,199536,11.497845,1.125007,-293.09,1.22,10,6000,3.5,,,,0.002762,0.002867,0.00379,12.147983,0.002762,260468,0.25173,152.974995764947,5.95025879535608,0.561511424979729,0.286413095150646,-25.9657837617513,-41.2267957939459,-45.016020885307,8.76643776864173,1.56330198111739,0.032678281559594,-27.6355514748853,44.8173233093694,-40.3564191387084,0.63047782831889,2.67004416095688,24.6021619920576,-41.7975940211916,277.431405734331
30002132,102.25009,4.9709849,0.94,16.8,58.22,100.26,93.01,None,0.053964247482636,1.84461E-05,None,99,14.08,13.04,0,11,10.38,10.24,None,102.25009,4.9709849,5004.35,107.16,2.272,0.166,-1.025,0.1,51.45,5.53,102.25005742105,4.9709862629,3.12922511215773E+018,102.25008507503,0.0139,4.97098101475,0.0134,0.5078,0.016,31.6909,6.31,6.199,0.018,-1.181,0.016,244.17,0.054,2.379,31,16,1.175,111377,31.9741,13.070381,40722.2,42.6792,13.813964,102393,12.222218,1.591746,60.96,3.44,4,5000,3,1.13961022500706E+017,,,0.002773,0.003013,0.00382,13.070381,0.002773,111377,0.116946,208.229122775213,1.72380521432118,1.73427416192773,-0.931044906708369,18.2842446256455,-31.2296742686445,46.4920379204833,9.97798361371993,1.56485932602065,-0.093447514658829,21.3941661468269,-46.3586082059626,-29.387286298176,1.96851009926859,-2.64892942473676,-15.3251450400581,-32.5465348154126,266.350395857491
32004228,187.667578,27.430674,8.19,49.23,54.8,69.18,55.27,None,3.24179309649768,2.42501E-05,None,99,99,12.81,99,99,11.51,10.98,None,187.667578,27.430674,4966.89,58.22,2.469,0.096,-1.097,0.056,-32.71,7.27,187.66758955687,27.43069889676,4.00901813589375E+018,187.66755130553,0.0164,27.430677784,0.0282,0.3074,0.022,13.9461,8.995,-7.639,0.021,-4.75,0.036,448.4,0.1,9.329,31,15,1.016,125807,27.9162,12.938102,59483.2,29.254,13.402556,94739.4,12.306569,1.095987,-28.43,0.85,10,5000,3,1.40911876675137E+017,1.2376674429721E+018,,0.002766,0.002841,0.003815,12.938102,0.002766,125807,0.096937,207.99434287602,85.3759733717471,0.231568781399112,-0.123097978635556,-63.8841689348909,-122.785427200398,-9.24535256595248,9.03439679221481,1.20370044237196,-0.01459861584946,-61.2691518493061,-13.6467921473101,-123.704930758023,0.270989389441663,-2.67000593003857,65.6550702493727,-121.58463088183,361.061467451141
34202105,54.983789,43.860706,3.97,12.3,27.93,41.52,34.81,None,-0.550237040467648,2.03808E-05,None,99,14.94,13.8,13.26,11.76,11.13,10.98,None,54.983789,43.860706,4705.3,95.02,2.039,0.151,-1.2,0.09,-33.36,6.11,54.98379068922,43.86069978001,2.44344335901502E+017,54.98378294884,0.0145,43.8606916441,0.0119,0.2956,0.0194,15.2557,2.22,-1.256,0.02,-1.831,0.018,352.64,0,0,31,18,1.052,58521.5,9.33594,13.769078,21458,22.0017,14.509568,53556.1,12.925873,1.583695,-29.63,1.81,10,4500,3,1.60630549837723E+017,,,0.002761,0.003004,0.003824,13.769078,0.002761,58521.5,0.022817,152.26812786687,-9.20645698723921,2.9557943663883,1.5539247904667,4.26430991787223,-4.18003860239879,-35.0962674179301,11.2764967012585,1.6188125182106,0.138402528913466,5.32753678515361,34.8880180306821,-4.72837647426845,3.33786275111552,2.65734576084574,-4.77603581066972,-3.29737452827183,239.375134178575
34313056,59.776205,46.210987,3.72,33.04,71.79,94.49,73.39,None,-0.058358975179584,2.20152E-05,None,99,99,99,99,9.77,9.21,9.07,None,59.776205,46.210987,5054.9,76,2.864,0.125,-1.035,0.074,136.36,6.6,59.77619943257,46.21099585999,2.45741918261445E+017,59.77690642653,0.0161,46.21059588977,0.0125,1.6142,0.0217,74.4229,142.184,110.079,0.019,-89.993,0.017,2124.72,0.151,42.36,31,19,1.325,434303,79.0831,11.592885,174430,78.1716,12.234489,375897,10.810223,1.424266,138.14,0.44,13,5000,3,1.63450597765313E+017,,,0.002762,0.002832,0.003789,11.592885,0.002762,434303,0.034781,153.432246271089,-5.250433326778,0.551761478328096,0.275913272083082,-187.698239986762,-372.834609051059,10.7501705152285,8.75629321539825,1.57727058350998,0.031516159888995,-199.418779578419,-9.45285555906541,-366.734913464817,0.616708412618533,2.67775499298056,175.853975686638,-378.308400126625,631.163142472986
36502242,138.206871,29.788744,24.75,112.49,162.97,216.94,165.99,None,2.98718839718011,1.4977E-05,None,99,99,12.02,99,99,10.73,10.2,None,138.206871,29.788744,4776.51,16.77,1.891,0.028,-1.125,0.015,1.85,4.49,138.20683460334,29.78879975019,6.98976034451627E+017,138.20687052547,0.0139,29.78873146284,0.0106,0.2247,0.019,11.8582,16.89,7.014,0.017,-15.365,0.013,430.16,0.067,5.394,31,16,1.057,239191,61.3163,12.240504,109874,79.4923,12.736303,184825,11.580992,1.155312,1.79,1.65,8,6000,3.5,,1.2376646684284E+018,,0.002769,0.002899,0.003811,12.240504,0.002769,239191,0.230677,196.170210423358,42.328918725062,3.15996404868498,-0.916273068846049,150.730575135203,-316.860741323196,62.0661570268576,11.7842809391452,1.3136655879248,-0.080483862212179,185.722411958573,-15.332794760936,-303.716752422231,3.29885068053864,-2.86013131582018,-124.799179361496,-327.700002718505,570.383608615828
36609188,156.999212,31.679873,16.6,76.1,90,107.45,78.86,None,1.91406038640719,1.87463E-05,None,99,99,13,99,99,11.79,11.3,None,156.999212,31.679873,5118.89,26.98,2.803,0.045,-1.172,0.026,67.43,5.62,156.99925986226,31.67988321915,7.47995149035978E+017,156.9992037292,0.0137,31.67977396388,0.0113,0.445,0.0161,27.5845,26.829,-10.748,0.016,-24.582,0.014,199.37,0,0,31,15,0.946,107539,25.6066,13.108451,53150.1,39.8096,13.524783,77998.2,12.517684,1.007099,75.91,8.69,5,6000,3.5,1.46011569991286E+017,1.23766501630942E+018,,0.002767,0.002906,0.003896,13.108451,0.002767,107539,0.151175,195.879641796055,58.5706889364885,1.12707212654378,-0.320622020386697,-26.7155463320708,-277.703403299035,-62.0417263233355,9.52753117634876,1.36815423185688,-0.034361889320616,-29.2958989815467,57.3254735527207,-278.457287754291,1.17737176733564,-2.86577904869448,36.2206148804853,-276.366826014325,515.047636751964
36803153,70.392704,47.647288,4.01,29.33,58.01,100.09,106.4,None,0.017218785541589,1.7879E-05,None,99,14.35,12.82,12.27,10.44,9.81,9.62,None,70.392704,47.647288,4908.22,78.66,2.016,0.129,-1.025,0.076,67.79,5.36,70.39266665818,47.64736472353,2.54426097314843E+017,70.39271636811,0.0119,47.64728988724,0.0079,0.7149,0.0138,51.7332,18.447,7.535,0.016,-16.838,0.012,507.27,0.04,1.855,31,20,0.96,139722,22.3325,12.824204,42824.2,30.1547,13.759319,142069,11.866651,1.892669,67.62,0.66,13,6000,3.5,1.65170703926727E+017,,,0.002761,0.002893,0.003794,12.824204,0.002761,139722,0.290673,157.574922909205,0.866191509974649,1.29287106906319,0.533545112257101,-45.1402192000616,-107.770439895066,-36.1938238216951,9.50787666498167,1.56857226797671,0.056145748855064,-51.1971489373361,36.0870747906791,-105.067519649989,1.39865309278007,2.75021276979036,39.0247099248014,-109.878166767785,342.849316384244
36815243,70.242096,48.396229,1.45,20.95,35.49,53.4,50.91,None,0.03607083362511,2.63182E-05,None,99,99,99,99,9.96,9.19,8.98,None,70.242096,48.396229,4662.28,97.66,1.299,0.152,-1.998,0.091,69.87,7.89,70.24209625741,48.39620604008,2.57523597670875E+017,70.24225606955,0.0142,48.3961290302,0.0092,0.5445,0.0184,29.5355,29.5,23.875,0.018,-17.327,0.013,1186.5,0.104,15.04,31,19,1.291,156024,28.2897,12.704388,39809.4,36.4793,13.838577,173433,11.650066,2.188511,86.29,0.57,19,5500,3.5,1.66070702422006E+017,,,0.002762,0.002962,0.003797,12.704388,0.002762,156024,0.082658,156.946228493696,1.28564796839838,1.68945108596073,0.719001397623979,-97.0711546902047,-231.080812277278,56.0401221003489,9.91563935216363,1.56664061296188,0.072576177263914,-113.338019697375,-56.5048373946831,-223.433622987013,1.83615524360119,2.73925020674876,80.0671047183203,-237.256003887674,472.658213660803
37008127,102.34878,9.1853209,0.39,26.69,80.64,137.95,133.78,None,0.203045487253299,1.64781E-05,None,99,13.45,12.3,11.48,10.15,9.46,9.32,None,102.34878,9.1853209,4534.17,104.38,1.406,0.169,-1.034,0.1,201.22,4.94,102.3487075266,9.18537924025,3.15825314254239E+018,102.34873177854,0.0131,9.18533172577,0.0132,0.3063,0.0154,19.9356,11.971,5.387,0.015,-10.691,0.014,298.05,0.064,5.012,31,15,1.144,248077,73.7439,12.200898,88776.3,129.976,12.967799,229837,11.344348,1.623451,202.97,0.74,7,4000,3,,,,0.002774,0.003211,0.003819,12.200898,0.002774,248077,0.332336,204.514218484298,3.72437835814709,2.96420756204683,-1.35175568251134,76.6616585585666,-168.673389222074,-0.471473289176768,11.2477441027414,1.55194080355336,-0.120492878475244,96.3544669324908,2.2956995921384,-158.235576385374,3.25842225400184,-2.71381137033901,-55.8725613787802,-176.413269358358,401.955483432844
37103233,100.19658,9.480522,6.76,51.9,79.47,121.99,106.15,None,0.020292422162755,2.51174E-05,None,99,99,99,99,10.78,10.3,10.27,None,100.19658,9.480522,5150.46,37.59,3.037,0.062,-1.28,0.036,19.57,7.53,100.19656590098,9.48051539275,3.3266891885249E+018,100.19646321557,0.0126,9.48049521827,0.0112,1.5544,0.0136,114.3482,23.236,-22.789,0.015,-4.539,0.013,353.71,0.061,4.448,31,15,0.95,288981,45.2722,12.035193,144502,76.7502,12.438858,207399,11.455878,0.98298,14.64,1.02,4,5500,3.5,,,,0.002761,0.002849,0.003792,12.035193,0.002761,288981,0.055427,203.284411692345,1.96691194339723,0.590589786301367,-0.254157685494701,-9.84499483544519,16.9228944428339,-68.0995743821773,8.79429090265254,1.56828551695871,-0.028904420264786,-10.5009314610787,68.0806839285799,16.6313014416703,0.642983347953455,-2.73520740521693,9.33321596337112,17.4552684002785,226.122749654458
37111089,101.01233,11.574172,0.46,42.46,75.8,106.49,98.82,None,0.153634692600614,1.37762E-05,None,99,99,99,99,9.2,8.46,8.27,None,101.01233,11.574172,4358.94,60.67,1.066,0.1,-1.052,0.058,-236.66,4.13,101.01234816851,11.57417149638,3.35120022328645E+018,101.01240030788,0.0165,11.57406812323,0.0153,0.3942,0.0178,22.1265,25.944,11.493,0.022,-23.259,0.019,685.3,0.112,15.16,31,16,1.13,495174,143.031,11.450473,161606,167.482,12.317402,484185,10.535366,1.782036,-229.24,0.36,5,4500,3,1.21881010123569E+017,1.23767384407926E+018,,0.002773,0.003009,0.003843,11.450473,0.002773,495174,0.064102,201.783467989692,3.63401463910688,2.35090258176336,-0.939507197066328,115.769378964341,-289.688692087993,-3.62268361380484,10.593869555073,1.5556181972379,-0.088810962319794,140.935512875775,5.76939371668346,-278.278919913283,2.53209500513423,-2.7614602305959,-89.652817930454,-298.561907801097,529.396372044605
37304169,181.233933,31.030981,43.33,135.47,134.89,162.94,126.44,None,1.69189938844686,2.22154E-05,None,99,99,12.32,99,99,11.18,10.73,None,181.233933,31.030981,5174.83,15.66,2.684,0.026,-1.68,0.014,50.7,6.66,181.23392386136,31.03098658878,4.01438069032493E+018,181.23385140997,0.0127,31.03090875438,0.011,0.5801,0.0151,38.3135,22.401,-13.969,0.017,-17.513,0.013,401.3,0.066,4.79,31,17,1.043,192980,50.7602,12.473586,97292,72.2408,12.86835,137862,11.899286,0.969064,58.28,1.31,10,5500,3.5,1.45231812338908E+017,1.23766725562499E+018,,0.00277,0.002904,0.003804,12.473586,0.00277,192980,0.034634,189.154321407438,79.1235182272354,0.32113267667893,-0.051749441582178,-34.7887629161977,-179.324452768198,-12.0147981583521,8.6878192151729,1.37468564960958,-0.006072996085016,-35.3956499285837,5.22482899756129,-179.532416642886,0.330332152872147,-2.98425395929705,35.8646508374882,-178.854656387898,413.226496435776
37308054,183.654879,30.729286,15.94,89.26,200.91,270.61,226.1,None,2.46005161860115,2.20152E-05,None,99,99,11.87,99,99,10.63,10.14,None,183.654879,30.729286,4933.19,19.16,2.094,0.032,-1.682,0.018,43.96,6.6,183.65483654544,30.72924615077,4.01378733200297E+018,183.65483735564,0.0141,30.72910071591,0.0107,0.4015,0.0148,27.056,32.723,0.157,0.017,-32.723,0.013,592.37,0.092,11.71,31,17,1.091,287753,66.2784,12.039817,138616,62.3307,12.484008,214532,11.419164,1.064844,57.26,0.52,8,5000,3,,1.23766725508904E+018,,0.002767,0.002833,0.003836,12.039817,0.002767,287753,0.194525,186.665884542227,81.1799093257479,0.379317091119104,-0.044330560713299,184.090384337592,-338.950834640255,22.3315743133344,8.92547968761461,1.29142574511412,-0.005167097301116,184.790183011659,29.7863003838379,-337.995101148676,0.389310846957898,-3.02744583221844,-182.34861307926,-339.642541540122,599.616982983541
37709056,65.786162,43.158829,4.06,31.31,57.71,83.21,78.05,None,-0.089156045455588,1.74454E-05,None,99,99,99,99,9.66,9.06,8.9,None,65.786162,43.158829,4939.64,69.57,2.395,0.114,-1.09,0.067,-302.55,5.23,65.78615735465,43.15881825695,2.29287378853779E+017,65.78610629742,0.0121,43.15866167342,0.0085,0.9229,0.017,54.2768,36.214,-8.38,0.017,-35.231,0.011,955.49,0.085,10.71,31,16,1.185,297801,95.1751,12.002553,93739.4,95.0182,12.908737,299108,11.058327,1.850411,-301.92,0.31,14,5000,3,1.59790657860391E+017,,,0.002777,0.002999,0.003831,12.002553,0.002777,297801,0.040553,158.654203041659,-4.55779393522026,1.00601928568662,0.393157170881668,-23.9760586062066,-96.5981415912033,-157.138449904051,9.21481293407553,1.58014046115171,0.042680598450774,-26.6062458057957,157.401003934816,-95.4871698671701,1.07982759212486,2.76894276119468,19.832285690922,-97.2774337953355,364.209048736759
37711163,63.814839,44.358766,0,4.55,16.6,28.67,30.14,None,-0.29461879771813,1.74788E-05,None,99,14.54,13.08,0,10.71,9.99,9.79,None,63.814839,44.358766,4473.81,67.52,0.894,0.112,-1.979,0.064,-38.94,5.24,63.81479628134,44.35882264125,2.32599661931742E+017,63.81488406752,0.0114,44.35875598417,0.0094,0.2879,0.0165,17.4535,20.6,14.122,0.018,-14.998,0.013,392.54,0,0,31,16,1.064,106954,19.8998,13.114373,32523.7,30.0361,14.058042,109362,12.150731,1.907311,-22.38,0.97,9,5000,3,1.61230638148571E+017,,,0.002763,0.002965,0.003797,13.114373,0.002763,106954,0.231665,156.792082239194,-4.70547901268657,3.18160184811061,1.36415675989808,-132.231554027699,-311.921302343428,-16.5712204801139,11.4666025605493,1.59564831748269,0.119287269953025,-167.947984725981,20.7576450345729,-293.968538372113,3.46087181772448,2.73643603598939,94.1914522218467,-325.18599571856,552.380334804758
38114099,168.403223,29.185768,8.88,35.4,44.53,36.56,37.46,None,2.65237844834546,2.04141E-05,None,99,99,12.76,99,99,11.5,10.99,None,168.403223,29.185768,4921.29,61.92,2.235,0.102,-1.098,0.06,80.35,6.12,168.40317493345,29.18569411749,3.99913290788445E+018,168.40310637873,0.0164,29.1856545867,0.0172,0.3501,0.021,16.6921,16.139,-13.467,0.019,-8.894,0.022,659.75,0.134,15.48,31,18,1.124,123284,42.9874,12.960103,58045.6,42.7826,13.429119,93161.5,12.324804,1.104315,84.05,1.07,3,6000,3.5,1.43021684031973E+017,1.2376672545464E+018,,0.002781,0.002903,0.003823,12.960103,0.002781,123284,0.305886,201.723699628965,68.3789467930285,0.977713622527865,-0.389548045555623,-114.342819675553,-173.569765112271,-67.4673694912812,9.56206598967781,1.28940013518912,-0.042419537195309,-121.413103946193,35.1402349854573,-178.262541306257,1.05994570856804,-2.76524229475851,121.578643259378,-168.309963624225,433.13778472328
